,ind1y_1,ind3m_1,ind3y_1,us3m_1,us3y_1,GC=F,INR=X,^GSPC,^INDIAVIX,^IXIC,^NSEI,^VIX
2010-04-19,0.0521,0.0425,0.06844,0.0015199999999999999,0.01586,1135.199951171875,44.72800064086914,1197.52001953125,22.65999984741211,2480.110107421875,5203.64990234375,17.34000015258789
2010-04-20,0.051449999999999996,0.042,0.0676,0.0015199999999999999,0.01613,1138.5999755859375,44.38999938964844,1207.1700439453125,20.8700008392334,2500.31005859375,5230.10009765625,15.729999542236328
2010-04-21,0.05091999999999999,0.04031,0.06743,0.00155,0.015880000000000002,1148.199951171875,44.400001525878906,1205.93994140625,19.229999542236328,2504.610107421875,5244.89990234375,16.31999969482422
2010-04-22,0.049530000000000005,0.04092,0.06683,0.00157,0.01626,1142.300048828125,44.439998626708984,1208.6700439453125,20.530000686645508,2519.070068359375,5269.35009765625,16.469999313354492
2010-04-23,0.04912,0.04063,0.06724999999999999,0.00157,0.016659999999999998,1153.0999755859375,44.290000915527344,1217.280029296875,20.209999084472656,2530.14990234375,5304.10009765625,16.6200008392334
2010-04-26,0.048940000000000004,0.0405,0.06691,0.00157,0.01652,1153.5,44.25,1212.050048828125,19.790000915527344,2522.949951171875,5322.4501953125,17.469999313354492
2010-04-27,0.04926,0.040709999999999996,0.06607,0.0015199999999999999,0.01536,1161.699951171875,44.45000076293945,1183.7099609375,19.81999969482422,2471.469970703125,5308.35009765625,22.809999465942383
2010-04-28,0.0492,0.040999999999999995,0.06606,0.0016200000000000001,0.01585,1171.300048828125,44.5,1191.3599853515625,22.729999542236328,2471.72998046875,5215.4501953125,21.079999923706055
2010-04-29,0.0489,0.040999999999999995,0.06589,0.00167,0.01544,1168.4000244140625,44.45000076293945,1206.780029296875,21.190000534057617,2511.919921875,5254.14990234375,18.440000534057617
2010-04-30,0.048600000000000004,0.040999999999999995,0.06554,0.00165,0.01489,1180.0999755859375,44.25,1186.68994140625,20.350000381469727,2461.18994140625,5278.0,22.049999237060547
2010-05-03,0.048920000000000005,0.04109,0.06573999999999999,0.00167,0.015300000000000001,1182.699951171875,44.400001525878906,1202.260009765625,22.139999389648438,2498.739990234375,5222.75,20.190000534057617
2010-05-04,0.04823,0.040709999999999996,0.06536,0.0017000000000000001,0.0147,1168.5999755859375,44.54999923706055,1173.5999755859375,23.299999237060547,2424.25,5148.5,23.84000015258789
2010-05-05,0.04881,0.04031,0.06519,0.00155,0.01391,1174.5999755859375,44.849998474121094,1165.8699951171875,23.690000534057617,2402.2900390625,5124.89990234375,24.90999984741211
2010-05-06,0.04875,0.0405,0.06552,0.00114,0.012849999999999999,1196.9000244140625,45.459999084472656,1128.1500244140625,24.360000610351562,2319.639892578125,5090.85009765625,32.79999923706055
2010-05-07,0.04858,0.040999999999999995,0.06584,0.00127,0.012920000000000001,1210.0,45.417999267578125,1110.8800048828125,27.399999618530273,2265.639892578125,5018.0498046875,40.95000076293945
2010-05-10,0.04852,0.040999999999999995,0.066,0.0015199999999999999,0.01376,1200.4000244140625,44.76300048828125,1159.72998046875,24.139999389648438,2374.669921875,5193.60009765625,28.84000015258789
2010-05-11,0.04781,0.040999999999999995,0.06579,0.00157,0.013349999999999999,1219.9000244140625,44.9900016784668,1155.7900390625,25.809999465942383,2375.31005859375,5136.14990234375,28.31999969482422
2010-05-12,0.0484,0.0415,0.06582,0.00157,0.014070000000000001,1242.699951171875,44.95000076293945,1171.6700439453125,25.81999969482422,2425.02001953125,5156.64990234375,25.520000457763672
2010-05-13,0.04886,0.0415,0.06514,0.0016200000000000001,0.0137,1228.800048828125,44.939998626708984,1157.43994140625,24.860000610351562,2394.360107421875,5178.89990234375,26.68000030517578
2010-05-14,0.048949999999999994,0.0415,0.06479,0.0015199999999999999,0.01287,1227.4000244140625,45.25,1135.6800537109375,26.530000686645508,2346.85009765625,5093.5,31.239999771118164
2010-05-17,0.048760000000000005,0.0415,0.06478,0.00157,0.01314,1227.699951171875,45.52799987792969,1136.93994140625,27.170000076293945,2354.22998046875,5059.89990234375,30.84000015258789
2010-05-18,0.0487,0.0415,0.06491,0.00172,0.012119999999999999,1214.300048828125,45.560001373291016,1120.800048828125,26.540000915527344,2317.260009765625,5066.2001953125,33.54999923706055
2010-05-19,0.048639999999999996,0.042,0.06477000000000001,0.0017000000000000001,0.0126,1192.5999755859375,46.27299880981445,1115.050048828125,32.040000915527344,2298.3701171875,4919.64990234375,35.31999969482422
2010-05-20,0.04885,0.0425,0.06503,0.0016200000000000001,0.01164,1187.800048828125,46.7400016784668,1071.5899658203125,31.040000915527344,2204.010009765625,4947.60009765625,45.790000915527344
2010-05-21,0.049210000000000004,0.043,0.06515,0.0016200000000000001,0.01206,1175.699951171875,46.917999267578125,1087.68994140625,32.2599983215332,2229.0400390625,4931.14990234375,40.099998474121094
2010-05-24,0.048470000000000006,0.043,0.06525,0.00157,0.01179,1193.800048828125,46.810001373291016,1073.6500244140625,31.299999237060547,2213.550048828125,4943.9501953125,38.31999969482422
2010-05-25,0.04813,0.0435,0.06534,0.00167,0.012,1197.800048828125,47.47999954223633,1074.030029296875,34.52000045776367,2210.949951171875,4806.75,34.61000061035156
2010-05-26,0.04883,0.050499999999999996,0.06588,0.00167,0.01254,1213.300048828125,47.099998474121094,1067.949951171875,32.150001525878906,2195.8798828125,4917.39990234375,35.02000045776367
2010-05-27,0.04883,0.050499999999999996,0.06588,0.00167,0.01351,1211.9000244140625,46.720001220703125,1103.06005859375,29.010000228881836,2277.679931640625,5003.10009765625,29.68000030517578
2010-05-28,0.04871,0.051,0.0659,0.0016200000000000001,0.01242,1212.199951171875,46.29999923706055,1089.4100341796875,26.43000030517578,2257.0400390625,5066.5498046875,32.06999969482422
2010-05-31,0.050309999999999994,0.05,0.06566,0.0016200000000000001,0.01242,1212.199951171875,46.358001708984375,1089.4100341796875,26.43000030517578,2257.0400390625,5086.2998046875,32.06999969482422
2010-06-01,0.049699999999999994,0.051,0.06572,0.0015199999999999999,0.0121,1224.800048828125,47.08300018310547,1070.7099609375,29.079999923706055,2222.330078125,4970.2001953125,35.540000915527344
2010-06-02,0.0495,0.052000000000000005,0.06570999999999999,0.0015199999999999999,0.01275,1220.5999755859375,46.79999923706055,1098.3800048828125,27.760000228881836,2281.070068359375,5019.85009765625,30.170000076293945
2010-06-03,0.04958,0.051,0.06588,0.00145,0.012769999999999998,1208.300048828125,46.5,1102.8299560546875,25.290000915527344,2303.030029296875,5110.5,29.459999084472656
2010-06-04,0.052450000000000004,0.051500000000000004,0.06583,0.0012900000000000001,0.01161,1216.199951171875,46.86000061035156,1064.8800048828125,24.719999313354492,2219.169921875,5135.5,35.47999954223633
2010-06-07,0.05282,0.051500000000000004,0.066,0.00117,0.01133,1239.300048828125,46.790000915527344,1050.469970703125,27.989999771118164,2173.89990234375,5034.0,36.56999969482422
2010-06-08,0.05244,0.052000000000000005,0.06599000000000001,0.0011899999999999999,0.01179,1244.0,46.83000183105469,1062.0,28.770000457763672,2170.570068359375,4987.10009765625,33.70000076293945
2010-06-09,0.05234,0.053,0.06616,0.00099,0.01194,1228.5,46.810001373291016,1055.68994140625,28.15999984741211,2158.85009765625,5000.2998046875,33.72999954223633
2010-06-10,0.05223,0.0525,0.06636,0.00089,0.01288,1220.800048828125,46.75,1086.8399658203125,26.5,2218.7099609375,5078.60009765625,30.56999969482422
2010-06-11,0.05222,0.053,0.06676,0.00079,0.012150000000000001,1228.9000244140625,46.75,1091.5999755859375,25.100000381469727,2243.60009765625,5119.35009765625,28.790000915527344
2010-06-14,0.05202,0.054000000000000006,0.06669,0.00061,0.012230000000000001,1223.300048828125,46.400001525878906,1089.6300048828125,22.950000762939453,2243.9599609375,5197.7001953125,28.579999923706055
2010-06-15,0.05173,0.054000000000000006,0.06703,0.00089,0.01253,1233.199951171875,46.400001525878906,1115.22998046875,21.979999542236328,2305.8798828125,5222.35009765625,25.8700008392334
2010-06-16,0.052489999999999995,0.054000000000000006,0.06668,0.00096,0.01218,1229.300048828125,46.40999984741211,1114.6099853515625,22.670000076293945,2305.929931640625,5233.35009765625,25.920000076293945
2010-06-17,0.05229,0.054000000000000006,0.06681,0.00096,0.01184,1247.5,46.09000015258789,1116.0400390625,20.850000381469727,2307.159912109375,5274.85009765625,25.049999237060547
2010-06-18,0.051500000000000004,0.054000000000000006,0.06715,0.00101,0.01202,1257.199951171875,46.0099983215332,1117.510009765625,19.959999084472656,2309.800048828125,5262.60009765625,23.950000762939453
2010-06-21,0.051390000000000005,0.0535,0.06708,0.00114,0.01205,1239.699951171875,45.65999984741211,1113.199951171875,19.40999984741211,2289.090087890625,5353.2998046875,24.8799991607666
2010-06-22,0.051680000000000004,0.0535,0.06711,0.00132,0.011519999999999999,1239.9000244140625,46.02000045776367,1095.31005859375,20.639999389648438,2261.800048828125,5316.5498046875,27.049999237060547
2010-06-23,0.05148,0.054000000000000006,0.06717,0.0012900000000000001,0.011120000000000001,1234.0999755859375,46.150001525878906,1092.0400390625,20.34000015258789,2254.22998046875,5323.14990234375,26.90999984741211
2010-06-24,0.051859999999999996,0.0535,0.06734,0.0012900000000000001,0.01098,1245.5,46.2599983215332,1073.68994140625,20.06999969482422,2217.419921875,5320.60009765625,29.739999771118164
2010-06-25,0.05274,0.0535,0.06775,0.00134,0.01061,1255.800048828125,46.150001525878906,1076.760009765625,20.0,2223.47998046875,5269.0498046875,28.530000686645508
2010-06-28,0.05244,0.0535,0.06785999999999999,0.0014199999999999998,0.0101,1238.199951171875,46.099998474121094,1074.5699462890625,19.549999237060547,2220.64990234375,5333.5,29.0
2010-06-29,0.052329999999999995,0.054000000000000006,0.06785000000000001,0.00167,0.00967,1242.0,46.40999984741211,1041.239990234375,20.639999389648438,2135.179931640625,5256.14990234375,34.130001068115234
2010-06-30,0.053239999999999996,0.0535,0.06767000000000001,0.0017699999999999999,0.00972,1245.5,46.400001525878906,1030.7099609375,20.06999969482422,2109.239990234375,5312.5,34.540000915527344
2010-07-01,0.05303,0.0535,0.0676,0.00172,0.010069999999999999,1206.300048828125,46.40999984741211,1027.3699951171875,21.440000534057617,2101.360107421875,5251.39990234375,32.86000061035156
2010-07-02,0.053099999999999994,0.054000000000000006,0.06766,0.0017000000000000001,0.010169999999999998,1207.4000244140625,46.560001373291016,1022.5800170898438,21.899999618530273,2091.7900390625,5237.10009765625,30.1200008392334
2010-07-05,0.05698,0.054000000000000006,0.06783,0.0017000000000000001,0.010169999999999998,1207.4000244140625,46.72800064086914,1022.5800170898438,21.989999771118164,2091.7900390625,5235.89990234375,30.1200008392334
2010-07-06,0.057089999999999995,0.054000000000000006,0.0679,0.00167,0.00974,1194.800048828125,46.599998474121094,1028.06005859375,20.899999618530273,2093.8798828125,5289.0498046875,29.649999618530273
2010-07-07,0.057089999999999995,0.054000000000000006,0.06783,0.00165,0.009899999999999999,1198.5999755859375,46.95000076293945,1060.27001953125,22.110000610351562,2159.469970703125,5241.10009765625,26.84000015258789
2010-07-08,0.058230000000000004,0.054000000000000006,0.06785999999999999,0.0015199999999999999,0.010029999999999999,1195.800048828125,46.650001525878906,1070.25,21.1200008392334,2175.39990234375,5296.85009765625,25.709999084472656
2010-07-09,0.05814,0.054000000000000006,0.0681,0.0015199999999999999,0.01011,1209.5999755859375,46.52000045776367,1077.9599609375,20.209999084472656,2196.449951171875,5352.4501953125,24.979999542236328
2010-07-12,0.057830000000000006,0.054000000000000006,0.06806,0.0015199999999999999,0.010329999999999999,1198.5,46.65999984741211,1078.75,19.90999984741211,2198.360107421875,5383.0,24.43000030517578
2010-07-13,0.05794,0.054000000000000006,0.06813,0.00157,0.011009999999999999,1213.300048828125,46.40999984741211,1095.3399658203125,19.110000610351562,2242.030029296875,5400.64990234375,24.559999465942383
2010-07-14,0.05699,0.0545,0.06816,0.0015199999999999999,0.01024,1206.800048828125,46.599998474121094,1095.1700439453125,20.06999969482422,2249.840087890625,5386.14990234375,24.889999389648438
2010-07-15,0.05699,0.054000000000000006,0.06816,0.0015199999999999999,0.00989,1208.0999755859375,46.45000076293945,1096.47998046875,20.18000030517578,2249.080078125,5378.75,25.139999389648438
2010-07-16,0.05732,0.0545,0.06829,0.0015199999999999999,0.00931,1188.0,46.70000076293945,1064.8800048828125,19.700000762939453,2179.050048828125,5393.89990234375,26.25
2010-07-19,0.05743,0.0545,0.06831999999999999,0.0015199999999999999,0.00947,1181.699951171875,46.09000015258789,1071.25,20.709999084472656,2198.22998046875,5386.4501953125,25.969999313354492
2010-07-20,0.05743,0.055,0.06849999999999999,0.00157,0.009389999999999999,1191.5,47.25,1083.47998046875,20.3799991607666,2222.489990234375,5368.0,23.93000030517578
2010-07-21,0.058179999999999996,0.057,0.06871000000000001,0.00157,0.00904,1191.5999755859375,47.06999969482422,1069.5899658203125,20.0,2187.330078125,5399.35009765625,25.639999389648438
2010-07-22,0.05819,0.057,0.06889,0.0015199999999999999,0.00909,1195.5,47.040000915527344,1093.6700439453125,18.899999618530273,2245.889892578125,5441.9501953125,24.6299991607666
2010-07-23,0.05875,0.057,0.0687,0.0015199999999999999,0.00949,1187.699951171875,46.88999938964844,1102.6600341796875,19.239999771118164,2269.469970703125,5449.10009765625,23.469999313354492
2010-07-26,0.05865,0.0575,0.06881,0.00155,0.009519999999999999,1183.0,47.042999267578125,1115.010009765625,19.969999313354492,2296.429931640625,5418.60009765625,22.729999542236328
2010-07-27,0.05953,0.057,0.06971,0.00157,0.01011,1158.0,46.64799880981445,1113.8399658203125,19.219999313354492,2288.25,5430.60009765625,23.190000534057617
2010-07-28,0.059539999999999996,0.057999999999999996,0.07011,0.00155,0.00941,1160.4000244140625,46.689998626708984,1106.1300048828125,19.520000457763672,2264.56005859375,5397.5498046875,24.25
2010-07-29,0.061200000000000004,0.057999999999999996,0.07065,0.0015199999999999999,0.00882,1168.4000244140625,46.459999084472656,1101.530029296875,18.329999923706055,2251.68994140625,5408.89990234375,24.1299991607666
2010-07-30,0.0629,0.057999999999999996,0.07127,0.00147,0.00825,1181.699951171875,46.36000061035156,1101.5999755859375,18.940000534057617,2254.699951171875,5367.60009765625,23.5
2010-08-02,0.06314,0.059500000000000004,0.07252,0.00147,0.00847,1183.4000244140625,46.0880012512207,1125.8599853515625,17.989999771118164,2295.360107421875,5431.64990234375,22.010000228881836
2010-08-03,0.06249,0.057999999999999996,0.07200999999999999,0.0016,0.00782,1185.199951171875,46.12799835205078,1120.4599609375,17.549999237060547,2283.52001953125,5439.5498046875,22.6299991607666
2010-08-04,0.062169999999999996,0.06,0.0723,0.00155,0.00838,1193.699951171875,46.12799835205078,1127.239990234375,17.040000915527344,2303.570068359375,5467.85009765625,22.209999084472656
2010-08-05,0.06309000000000001,0.06,0.07363,0.0015,0.007980000000000001,1197.199951171875,46.0,1125.81005859375,17.709999084472656,2293.06005859375,5447.10009765625,22.100000381469727
2010-08-06,0.06405999999999999,0.059000000000000004,0.073,0.00145,0.00754,1203.4000244140625,46.055999755859375,1121.6400146484375,17.3700008392334,2288.469970703125,5439.25,21.739999771118164
2010-08-09,0.0642,0.059000000000000004,0.07304000000000001,0.00145,0.00792,1200.699951171875,45.95800018310547,1127.7900390625,17.0,2305.68994140625,5486.14990234375,22.139999389648438
2010-08-10,0.06422,0.059500000000000004,0.07304000000000001,0.00157,0.00762,1196.199951171875,46.077999114990234,1121.06005859375,17.329999923706055,2277.169921875,5460.7001953125,22.3700008392334
2010-08-11,0.06367,0.0605,0.07249,0.0015199999999999999,0.00784,1197.5,46.310001373291016,1089.469970703125,18.110000610351562,2208.6298828125,5420.60009765625,25.389999389648438
2010-08-12,0.0645,0.061500000000000006,0.07264,0.00155,0.00819,1214.800048828125,46.59000015258789,1083.6099853515625,18.0,2190.27001953125,5416.4501953125,25.729999542236328
2010-08-13,0.06387999999999999,0.061500000000000006,0.07249,0.00155,0.00808,1214.9000244140625,46.709999084472656,1079.25,16.739999771118164,2173.47998046875,5452.10009765625,26.239999771118164
2010-08-16,0.0639,0.061500000000000006,0.07223,0.00157,0.00758,1224.5,46.62799835205078,1079.3800048828125,18.110000610351562,2181.8701171875,5418.2998046875,26.100000381469727
2010-08-17,0.0644,0.061500000000000006,0.07287,0.0016200000000000001,0.00774,1226.5999755859375,46.68299865722656,1092.5400390625,17.6299991607666,2209.43994140625,5414.14990234375,24.329999923706055
2010-08-18,0.06442,0.062,0.07328,0.00157,0.00771,1229.699951171875,46.608001708984375,1094.1600341796875,16.399999618530273,2215.699951171875,5479.14990234375,24.59000015258789
2010-08-19,0.06442,0.062,0.07328,0.0015199999999999999,0.00745,1233.800048828125,46.53799819946289,1075.6300048828125,16.530000686645508,2178.949951171875,5540.2001953125,26.440000534057617
2010-08-20,0.06441,0.0625,0.07339999999999999,0.0015199999999999999,0.00774,1227.199951171875,46.358001708984375,1071.68994140625,16.700000762939453,2179.760009765625,5530.64990234375,25.489999771118164
2010-08-23,0.06419,0.062,0.07325,0.00157,0.00747,1226.9000244140625,46.608001708984375,1067.3599853515625,17.139999389648438,2159.6298828125,5543.5,25.65999984741211
2010-08-24,0.06338,0.062,0.0725,0.0016200000000000001,0.00707,1231.800048828125,46.5629997253418,1051.8699951171875,16.989999771118164,2123.760009765625,5505.10009765625,27.459999084472656
2010-08-25,0.06437,0.062,0.07261999999999999,0.00157,0.00758,1239.5,46.858001708984375,1055.3299560546875,18.920000076293945,2141.5400390625,5462.35009765625,26.700000762939453
2010-08-26,0.06415,0.061500000000000006,0.07232,0.0015199999999999999,0.00753,1235.4000244140625,46.87300109863281,1047.219970703125,17.09000015258789,2118.68994140625,5477.89990234375,27.3700008392334
2010-08-27,0.0635,0.062,0.07225,0.00147,0.00822,1236.0,46.78799819946289,1064.5899658203125,19.6299991607666,2153.6298828125,5408.7001953125,24.450000762939453
2010-08-30,0.06312999999999999,0.061,0.07165,0.0013700000000000001,0.00737,1237.0999755859375,46.803001403808594,1048.9200439453125,18.360000610351562,2119.969970703125,5415.4501953125,27.209999084472656
2010-08-31,0.06365,0.061,0.0718,0.0014199999999999998,0.00699,1248.300048828125,46.87300109863281,1049.3299560546875,18.469999313354492,2114.030029296875,5402.39990234375,26.049999237060547
2010-09-01,0.06355000000000001,0.061,0.07183,0.0013700000000000001,0.0074199999999999995,1246.300048828125,47.02799987792969,1080.2900390625,16.700000762939453,2176.840087890625,5471.85009765625,23.889999389648438
2010-09-02,0.06333,0.061,0.07191,0.00134,0.00747,1251.5,46.650001525878906,1090.0999755859375,16.149999618530273,2200.010009765625,5486.14990234375,23.190000534057617
2010-09-03,0.06315,0.0605,0.07183,0.00132,0.00793,1249.199951171875,46.599998474121094,1104.510009765625,15.859999656677246,2233.75,5479.39990234375,21.309999465942383
2010-09-06,0.0633,0.0605,0.07194,0.00132,0.00793,1249.199951171875,46.577999114990234,1104.510009765625,15.220000267028809,2233.75,5576.9501953125,21.309999465942383
2010-09-07,0.0632,0.06,0.07171,0.00132,0.00737,1257.300048828125,46.51300048828125,1091.8399658203125,15.829999923706055,2208.889892578125,5604.0,23.799999237060547
2010-09-08,0.06285,0.0605,0.07178,0.0013700000000000001,0.00813,1255.5999755859375,46.65999984741211,1098.8699951171875,15.970000267028809,2228.8701171875,5607.85009765625,23.25
2010-09-09,0.06294,0.0605,0.07197,0.0014199999999999998,0.00874,1248.9000244140625,46.518001556396484,1104.1800537109375,15.920000076293945,2236.199951171875,5640.0498046875,22.809999465942383
2010-09-10,0.06294,0.0605,0.07197,0.0014000000000000002,0.00893,1244.5,46.303001403808594,1109.550048828125,15.920000076293945,2242.47998046875,5640.0498046875,21.989999771118164
2010-09-13,0.06258,0.0605,0.07227,0.00145,0.008369999999999999,1245.0999755859375,46.28300094604492,1121.9000244140625,18.139999389648438,2285.7099609375,5760.0,21.209999084472656
2010-09-14,0.0626,0.0605,0.07264999999999999,0.0015199999999999999,0.00782,1269.699951171875,46.22999954223633,1121.0999755859375,18.600000381469727,2289.77001953125,5795.5498046875,21.559999465942383
2010-09-15,0.06339,0.061500000000000006,0.07268,0.0016,0.00768,1266.699951171875,46.13999938964844,1125.0699462890625,19.43000030517578,2301.320068359375,5860.9501953125,22.100000381469727
2010-09-16,0.06496,0.061500000000000006,0.07325999999999999,0.00157,0.00766,1271.9000244140625,46.20000076293945,1124.6600341796875,18.850000381469727,2303.25,5828.7001953125,21.719999313354492
2010-09-17,0.06493,0.061500000000000006,0.0736,0.00155,0.0075,1275.5999755859375,46.099998474121094,1125.5899658203125,19.489999771118164,2315.610107421875,5884.9501953125,22.010000228881836
2010-09-20,0.06522,0.061500000000000006,0.07352,0.00157,0.00731,1279.0,45.87799835205078,1142.7099609375,21.950000762939453,2355.830078125,5980.4501953125,21.5
2010-09-21,0.06525,0.061500000000000006,0.07302,0.0016200000000000001,0.00657,1272.4000244140625,45.619998931884766,1139.780029296875,22.6299991607666,2349.35009765625,6009.0498046875,22.350000381469727
2010-09-22,0.06516,0.061500000000000006,0.07268,0.0016,0.0067800000000000004,1290.199951171875,45.58000183105469,1134.280029296875,24.290000915527344,2334.550048828125,5991.0,22.510000228881836
2010-09-23,0.06506,0.062,0.07291,0.00157,0.00662,1294.300048828125,45.55799865722656,1124.8299560546875,23.899999618530273,2327.080078125,5959.5498046875,23.8700008392334
2010-09-24,0.06475,0.062,0.07275000000000001,0.00147,0.006889999999999999,1296.0,45.45000076293945,1148.6700439453125,21.709999084472656,2381.219970703125,6018.2998046875,21.709999084472656
2010-09-27,0.06492,0.062,0.07298,0.0013700000000000001,0.00657,1296.699951171875,45.2400016784668,1142.1600341796875,22.360000610351562,2369.77001953125,6035.64990234375,22.540000915527344
2010-09-28,0.06576,0.062,0.07267,0.00157,0.00635,1306.5999755859375,44.93000030517578,1147.699951171875,21.209999084472656,2379.590087890625,6029.5,22.600000381469727
2010-09-29,0.06516,0.063,0.07244,0.0016200000000000001,0.0064600000000000005,1308.5,45.04999923706055,1144.72998046875,22.15999984741211,2376.56005859375,5991.2998046875,23.25
2010-09-30,0.06516,0.063,0.07244,0.0016200000000000001,0.00635,1307.800048828125,44.689998626708984,1141.199951171875,22.25,2368.6201171875,6029.9501953125,23.700000762939453
2010-10-01,0.06526,0.0625,0.07278,0.00157,0.00624,1316.0999755859375,44.5629997253418,1146.239990234375,21.43000030517578,2370.75,6143.39990234375,22.5
2010-10-04,0.06557,0.0625,0.07286,0.00155,0.0060799999999999995,1315.4000244140625,44.41299819946289,1137.030029296875,22.799999237060547,2344.52001953125,6159.4501953125,23.530000686645508
2010-10-05,0.06588,0.0625,0.07246999999999999,0.0011899999999999999,0.00592,1338.9000244140625,44.45000076293945,1160.75,22.170000076293945,2399.830078125,6145.7998046875,21.760000228881836
2010-10-06,0.06647,0.0635,0.0727,0.00122,0.00557,1346.4000244140625,44.400001525878906,1159.969970703125,21.729999542236328,2380.659912109375,6186.4501953125,21.489999771118164
2010-10-07,0.06665,0.064,0.07266,0.00122,0.00527,1333.9000244140625,44.189998626708984,1158.06005859375,22.450000762939453,2383.669921875,6120.2998046875,21.559999465942383
2010-10-08,0.06663000000000001,0.0645,0.07289,0.00122,0.00521,1344.199951171875,44.20000076293945,1165.1500244140625,21.399999618530273,2401.909912109375,6103.4501953125,20.709999084472656
2010-10-11,0.06654,0.0645,0.07266,0.00122,0.00521,1353.300048828125,44.40800094604492,1165.3199462890625,21.200000762939453,2402.330078125,6135.85009765625,18.959999084472656
2010-10-12,0.06643,0.065,0.07261999999999999,0.00122,0.005580000000000001,1345.699951171875,44.36000061035156,1169.77001953125,20.510000228881836,2417.919921875,6090.89990234375,18.93000030517578
2010-10-13,0.06619,0.0655,0.07266,0.0013700000000000001,0.0057399999999999994,1369.5,44.5,1178.0999755859375,20.020000457763672,2441.22998046875,6233.89990234375,19.06999969482422
2010-10-14,0.06623,0.066,0.07266,0.0014199999999999998,0.0060999999999999995,1376.699951171875,44.34000015258789,1173.81005859375,20.600000381469727,2435.3798828125,6177.35009765625,19.8799991607666
2010-10-15,0.06621,0.0655,0.07285,0.0014199999999999998,0.0059499999999999996,1371.0999755859375,44.06800079345703,1176.18994140625,22.649999618530273,2468.77001953125,6062.64990234375,19.030000686645508
2010-10-18,0.06669,0.0665,0.07289,0.0014199999999999998,0.00563,1371.199951171875,44.15800094604492,1184.7099609375,22.350000381469727,2480.659912109375,6075.9501953125,19.09000015258789
2010-10-19,0.06659,0.067,0.07293,0.0014199999999999998,0.00542,1335.0999755859375,44.16999816894531,1165.9000244140625,23.229999542236328,2436.949951171875,6027.2998046875,20.6299991607666
2010-10-20,0.06926,0.068,0.07312,0.0014000000000000002,0.00524,1343.300048828125,44.33000183105469,1178.1700439453125,23.799999237060547,2457.389892578125,5982.10009765625,19.790000915527344
2010-10-21,0.07124,0.067,0.07296,0.0012900000000000001,0.00529,1324.699951171875,44.20000076293945,1180.260009765625,22.190000534057617,2459.669921875,6101.5,19.270000457763672
2010-10-22,0.07053,0.067,0.073,0.00127,0.005370000000000001,1324.4000244140625,44.20000076293945,1183.0799560546875,21.610000610351562,2479.389892578125,6066.0498046875,18.780000686645508
2010-10-25,0.06984,0.067,0.07269,0.00122,0.005430000000000001,1338.300048828125,44.52799987792969,1185.6199951171875,21.360000610351562,2490.85009765625,6105.7998046875,19.850000381469727
2010-10-26,0.0699,0.0675,0.07312,0.0013700000000000001,0.0059299999999999995,1338.0,44.25,1185.6400146484375,20.549999237060547,2497.2900390625,6082.0,20.219999313354492
2010-10-27,0.06981,0.06849999999999999,0.07328,0.0013700000000000001,0.00628,1322.199951171875,44.400001525878906,1182.449951171875,21.020000457763672,2503.260009765625,6012.64990234375,20.709999084472656
2010-10-28,0.06971,0.068,0.07307999999999999,0.00132,0.00545,1342.0999755859375,44.41999816894531,1183.780029296875,20.520000457763672,2507.3701171875,5987.7001953125,20.8799991607666
2010-10-29,0.06906,0.06849999999999999,0.07284,0.0011899999999999999,0.00497,1357.0999755859375,44.41999816894531,1183.260009765625,20.760000228881836,2507.409912109375,6017.7001953125,21.200000762939453
2010-11-01,0.06897,0.069,0.07264,0.00114,0.0049499999999999995,1350.199951171875,44.448001861572266,1184.3800048828125,20.920000076293945,2504.840087890625,6117.5498046875,21.829999923706055
2010-11-02,0.06733,0.068,0.07185,0.00132,0.005,1356.4000244140625,44.34000015258789,1193.5699462890625,21.25,2533.52001953125,6119.0,21.56999969482422
2010-11-03,0.06661,0.068,0.07189,0.00127,0.00473,1337.0999755859375,44.20000076293945,1197.9599609375,21.530000686645508,2540.27001953125,6160.5,19.559999465942383
2010-11-04,0.06617,0.0675,0.0722,0.00122,0.00447,1382.699951171875,44.25,1221.06005859375,19.360000610351562,2577.340087890625,6281.7998046875,18.520000457763672
2010-11-05,0.06617,0.0675,0.0722,0.00122,0.00503,1397.300048828125,44.01300048828125,1225.8499755859375,19.360000610351562,2578.97998046875,6281.7998046875,18.260000228881836
2010-11-08,0.06606,0.068,0.07288,0.00124,0.0054600000000000004,1402.800048828125,43.900001525878906,1223.25,19.610000610351562,2580.050048828125,6273.2001953125,18.290000915527344
2010-11-09,0.06611,0.068,0.07344,0.00132,0.00655,1409.800048828125,44.29999923706055,1213.4000244140625,18.75,2562.97998046875,6301.5498046875,19.079999923706055
2010-11-10,0.06647,0.06849999999999999,0.0738,0.00132,0.0062900000000000005,1399.0999755859375,44.189998626708984,1218.7099609375,19.079999923706055,2578.780029296875,6275.7001953125,18.469999313354492
2010-11-11,0.06891,0.06849999999999999,0.07368000000000001,0.00132,0.0062900000000000005,1403.0999755859375,44.2599983215332,1213.5400390625,19.360000610351562,2555.52001953125,6194.25,18.639999389648438
2010-11-12,0.07218,0.06849999999999999,0.07372,0.00132,0.00745,1365.4000244140625,44.2400016784668,1199.2099609375,21.6299991607666,2518.2099609375,6071.64990234375,20.610000610351562
